,memo_id,task_id,memo_type_id,proj_id,task_memo
344,1384818,12459859,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>101-E, 102-E (Absorber, Stripper)</FONT></BODY></HTML>"
345,1384819,12459862,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>101-E, 102-E (Absorber, Stripper)</FONT></BODY></HTML>"
346,1384820,12459863,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>106-F (Ammonia Separator)</FONT></BODY></HTML>"
347,1384821,12459864,20,14517,Utilize FMCL as Basis for ERW's
348,1384822,12459868,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>107-F, 109-F, 132-F</FONT></BODY></HTML>"
349,1384823,12459871,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>115/118/156/157-F (Drums, Sumps, Filter)</FONT></BODY></HTML>"
350,1384824,12459872,20,14517,Utilize FMCL as Basis for ERW's
351,1384825,12459873,20,14517,"106-D, 108-DA/DB, 109-DA/DB"
352,1384826,12459874,20,14517,Utilize FMCL as Basis for ERW's
353,1384827,12459878,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>101-f (Steam Drum)</FONT></BODY></HTML>"
354,1384828,12459882,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>102-F1/F2, 104-F, 144-F (ISBL Drums)</FONT></BODY></HTML>"
355,1384829,12459884,20,14517,Utilize FMCL as Basis for ERW's
356,1384830,12459888,20,14517,Ammonia Storage Tanks
357,1384831,12459890,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>114-F (Benefield Solution Storage Tank)</FONT></BODY></HTML>"
358,1384832,12459891,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>103-F CO2 Stripper Cond. KO Drum</FONT></BODY></HTML>"
359,1384833,12459892,20,14517,107-D (Primary Reformer Effluent Transfer Line)
360,1384834,12459893,20,14517,Utilize FMCL as Basis for ERW's
361,1384835,12459897,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Fresh Water/FW/PW Storage Tanks</FONT></BODY></HTML>"
362,1384836,12459904,20,14517,Using ISSP (Goulds) / Not Required
363,1384837,12459905,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Surface Condensers</FONT></BODY></HTML>"
364,1384838,12459907,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>ISBL Pumps</FONT></BODY></HTML>"
365,1384839,12459911,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>ISBL Pumps</FONT></BODY></HTML>"
366,1384840,12459949,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>ISBL Pumps</FONT></BODY></HTML>"
367,1384841,12459950,20,14517,Utilize FMCL as Basis for ERW's
368,1384842,12459954,20,14517,"Compressors 102/3/5-J
Actual"
369,1384843,12459955,20,14517,Utilize FMCL as Basis for ERW's
370,1384844,12459959,20,14517,Process Air Compressor 101-J
371,1384845,12459960,20,14517,Utilize FMCL as Basis for ERW's
372,1384846,12459963,20,14517,Process Air Compressor 101-J
373,1384847,12459964,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><P><FONT size=2>104-J BFW Pumps</FONT></P><P>&nbsp;</P>   </BODY></HTML>"
374,1384848,12459965,20,14517,Utilize FMCL as Basis for ERW's
375,1384849,12459969,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>FW Pumps</FONT></BODY></HTML>"
376,1384850,12459970,20,14517,"Utilize FMCL as Basis for ERW's
Actual"
377,1384851,12459974,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><P><FONT size=2>Emergency Power Generator 2303-J&nbsp; </FONT><FONT size=2>Need Loads Identified</FONT> </P><P>&nbsp;</P></BODY></HTML>"
378,1384852,12459982,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Lean Solution Pumps 107-J</FONT></BODY></HTML>"
379,1384853,12459983,20,14517,Utilize FMCL as Basis for ERW's
380,1384854,12459987,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Cooling Water Pumps</FONT></BODY></HTML>"
381,1384855,12459991,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>MP BFW Pumps</FONT></BODY></HTML>"
382,1384856,12459993,20,14517,Utilize FMCL as Basis for ERW's
383,1384857,12460000,20,14517,Utilize FMCL as Basis for ERW's
384,1384858,12460006,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>OSBL Pumps</FONT></BODY></HTML>"
385,1384859,12460007,20,14517,Utilize FMCL as Basis for ERW's
386,1384860,12460008,20,14517,Using ISSP (Goulds) / Not Required
387,1384861,12460011,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Metering Pumps</FONT></BODY></HTML>"
388,1384862,12460025,20,14517,Utilize FMCL as Basis for ERW's
389,1384863,12460029,20,14517,Utilize FMCL as Basis for ERW's
390,1384864,12460054,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>Add to every discipline after OE Set-up by IM</BODY></HTML>"
391,1384865,12460055,20,14517,"Safety Checklist, WOC, WG Roster, Exec Plans"
392,1384866,12460061,20,14517,"In Typing
ACTUAL"
393,1384867,12460067,20,14517,During Site Visit - Construction
394,1384868,12460071,20,14517,114-F (Benefield Solution Storage Tank)
395,1384869,12460072,20,14517,"103-E, 104-E, 105-E, 150-E
Actuals"
396,1384870,12460073,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>103-E, 104-E, 105-E, 150-E (Ammonia Scrubbers, Distl Column, Cond Stripper)</FONT></BODY></HTML>"
397,1384871,12460074,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>111-J,112-J,113-J/JA,115-J,116-J/JA,120-J/JA 121-J/JA,124-J/JA</FONT> </BODY></HTML>"
398,1384872,12460075,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>111-J,112-J,113-J/JA,115-J,116-J/JA,120-J/JA 121-J/JA,124-J/JA</FONT> </BODY></HTML>"
399,1384873,12460077,20,14517,"108-DA/DB
(Desulferizers)"
400,1384874,12460078,20,14517,101-f (Steam Drum)
401,1384875,12460079,20,14517,"102-F1/F2, 104-F, 144-F (ISBL Drums)
Actual"
402,1384876,12460080,20,14517,106-F (Ammonia Separator)
403,1384877,12460081,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>103-E, 104-E, 105-E, 150-E (Ammonia Scrubbers, Distl Column, Cond Stripper)</FONT></BODY></HTML>"
404,1384878,12460082,20,14517,103-D (Secondary Reformer)
405,1384879,12460083,20,14517,103-D (Secondary Reformer)
406,1384880,12460084,20,14517,104-D1/D2 (High Temp Shift Converters)
407,1384881,12460085,20,14517,104-D1/D2 (High Temp Shift Converters)
408,1384882,12460086,20,14517,"105-D, 122-C1/2/3 (Ammonia Synthesis Converter)"
409,1384883,12460087,20,14517,107-C
410,1384884,12460088,20,14517,"101-E, 102-E (Absorber, Stripper)"
411,1384885,12460089,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>101-E, 102-E (Absorber, Stripper)</BODY></HTML>"
412,1384886,12460090,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>101-E, 102-E (Absorber, Stripper)</FONT></BODY></HTML>"
413,1384887,12460091,20,14517,"103-E, 104-E, 105-E, 150-E
Actuals"
414,1384888,12460094,20,14517,"161-C,188-CA,188-CB,188-CC"
415,1384889,12460096,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>105-C,106-C,109-C,111-C,114-C,172-C</FONT></BODY></HTML>"
416,1384890,12460098,20,14517,"102-F1/F2, 104-F, 144-F (ISBL Drums)"
417,1384891,12460099,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>2006-F, 2203-F, 2204-F, 2205-F</FONT></BODY></HTML>"
418,1384892,12460100,20,14517,110-L BenfIeld Solution Mixer
419,1384893,12460101,20,14517,161-L Coalescer
420,1384894,12460102,20,14517,"130-J/JA,131-J/JA,  Metering Pumps"
421,1384895,12460104,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>Lean Solution Pumps 107-J</BODY></HTML>"
422,1384896,12460105,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>111-J,112-J,113-J/JA,115-J,116-J/JA,120-J/JA 121-J/JA,124-J/JA</FONT> </BODY></HTML>"
423,1384897,12460106,20,14517,102-J & 105-J Issued 3/18
424,1384898,12460109,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>2006-F, 2203-F, 2204-F, 2205-F (Blr Blowdwn, Caustic Tnk, Acid Drm, Flare KO)</FONT></BODY></HTML>"
425,1384899,12460110,20,14517,103-F CO2 Stripper Cond. KO Drum
426,1384900,12460111,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>103-F CO2 Stripper Cond. KO Drum</FONT></BODY></HTML>"
427,1384901,12460112,20,14517,"107-D (Primary Reformer Effluent Transfer Line)
Actual"
428,1384902,12460113,20,14517,114-F (Benefield Solution Storage Tank)
429,1384903,12460114,20,14517,106-F (Ammonia Separator)
430,1384904,12460115,20,14517,"107-F, 109-F, 132-F"
431,1384905,12460116,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>115/118/156/157-F (Drums, Sumps, Filter)</FONT></BODY></HTML>"
432,1384906,12460117,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>107-F, 109-F (Ammonia Letdwn Drum, Refrg Rec'ver)</FONT></BODY></HTML>"
433,1384907,12460118,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>132-F ( Lean Flash)</FONT></BODY></HTML>"
434,1384908,12460119,20,14517,"115/118/156/157-F (Drums, Sumps, Filter)"
435,1384909,12460120,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>105-D, 122-C1/2/3 (Ammonia Synthesis Converter)</FONT></BODY></HTML>"
436,1384910,12460121,20,14517,"106-D, 108-DA/DB, 109-DA/DB"
437,1384911,12460122,20,14517,"106-D, 109-DA/DB
(Methanator, Mole Sieve Driers)"
438,1384912,12460135,20,14517,EOR issued 3/15
439,1384913,12460141,20,14517,2002-U
440,1384914,12460142,20,14517,Deaerator 101-U
441,1384915,12460143,20,14517,Actual 4 Apr
442,1384916,12460144,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>104-L,115-L</BODY></HTML>"
443,1384917,12460150,20,14517,161-L (Coalescer)
444,1384918,12460151,20,14517,"PAI/IA Compressor 2003-L
Actual 4/4"
445,1384919,12460152,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Ammonia Loading Arm 2102-L</FONT></BODY></HTML>"
446,1384920,12460153,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Sanitary Lift Stations 2402/3-L</FONT></BODY></HTML>"
447,1384921,12460154,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Sanitary Treatment Pkg 2401-U</FONT></BODY></HTML>"
448,1384922,12460155,20,14517,160-L(Purge Gas Recovery Unit)
449,1384923,12460156,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Ammonia Refrig Pkg 2101-L</FONT></BODY></HTML>"
450,1384924,12460157,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>104-L &amp; 115-L (Benifield Filters)</FONT></BODY></HTML>"
451,1384925,12460172,20,14517,Package Boiler System
452,1384926,12460173,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Cooling Water Tower</FONT></BODY></HTML>"
453,1384927,12460174,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Deaerator 101-U</FONT></BODY></HTML>"
454,1384928,12460175,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Oil Skimmer 2404-U</FONT></BODY></HTML>"
455,1384929,12460176,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Electro Dialysis Reversal Unit 2102-U</FONT></BODY></HTML>"
456,1384930,12460177,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Injection Systems</FONT></BODY></HTML>"
457,1384931,12460178,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Water Treatment Unit 2001-U</FONT></BODY></HTML>"
458,1384932,12460179,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Chlorination Units</FONT></BODY></HTML>"
459,1384933,12460183,20,14517,Actual
460,1384934,12460328,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>02L, 02C,02D,02F,02G,02Y</FONT> </BODY></HTML>"
461,1384935,12460328,64,14517,<HTML><BODY bgColor=#ffffff>BASIS = 30 P&amp;ID's</BODY></HTML>
462,1384936,12460329,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>   02K, 02J, 02E, 02A,  02B, 02H</FONT></BODY></HTML>"
463,1384937,12460329,64,14517,<HTML><BODY bgColor=#ffffff><FONT size=2>BASIS = 16 P&amp;ID's</FONT></BODY></HTML>
464,1384938,12460330,64,14517,<HTML><BODY bgColor=#ffffff>BASIS = 7 P&amp;ID's</BODY></HTML>
465,1384939,12460330,20,14517,"<HTML><BODY bgColor=#ffffff><FONT size=2>02N, 02P, 02Q, 02M</FONT></BODY></HTML>"
466,1384940,12460332,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>Major Process Line Sizing, Pipe Specs, Control Scheme, Block valve schemes Critical Lines Hydraulics complete approximatly 50 P&amp;IDs Basis</BODY></HTML>"
467,1384941,12460347,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>FMCL as Basis Need Manpower</BODY></HTML>"
468,1384942,12460368,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>FMCL as Basis Need Manpower</BODY></HTML>"
469,1384943,12460373,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>FMCL as Basis Need Manpower</BODY></HTML>"
470,1384944,12460449,20,14517,Utilize FMCL as Basis for ERW's
471,1384945,12460458,20,14517,ACTUAL
472,1384946,12460741,64,14517,<HTML><BODY bgColor=#ffffff>Need third party dock design prior to commencing Conceptual layout&nbsp;</BODY></HTML>
473,1384947,12460795,64,14517,<HTML><BODY>27-Jan-08</BODY></HTML>
